case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
2,6357309,效果比对,陕西省|西安市|碑林区|樱花西道|,"Meizu  M355","Android 4.2.1","WIFI ",中国移动,"Flyme OS 3.5.2 (A19220)",拍照以后，点击返回按钮，出现“打开文件未知错误”,"拍照---自动进入美化界面----点击返回----界面显示 打开文件未知错误","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4507664_76cbcab2-77c7-4fee-85e2-3f97b58e8ff3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4507663_831ff839-ff03-419b-90de-5559dae7c72e.jpg""]",已知,P1,审核通过,"2015-08-12 18:13:17"
1,11631802,拍照,广东省|中山市|中山市市辖区|隆发路|13-b,"Huawei  HUAWEI G7-UL20","Android 4.4.4","WIFI ",中国联通,G7-UL20V100R001CHNC00B258,后置摄像头，点击拍照按钮，拍照后，点左上角的返回按钮至拍照版面，会岀现文件错误提示。看截图。,后置摄像头，点击拍照按钮，拍照后，点左上角的返回按钮至拍照版面，会岀现文件错误提示。看截图。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4508437_4ba50118-e4ca-4c46-a51e-fb248f31e108.jpg""]",已知,P1,审核通过,"2015-08-12 20:08:32"
3,14343379,滤镜,浙江省|温州市|瑞安市|陶山南路|,"HUAWEI  Hol-T00","Android 4.2.2","WIFI ",中国移动,Holly-T00V100R001CHSC01B076,选择清新的时候花屏。。,下载，安装，打开，拍照选择选择清新的时候，照片会花屏,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4511629_fe8046f7-4b7d-4126-bdcd-4f376408a58e.jpg""]",已知,P1,审核通过,"2015-08-13 08:24:10"
1,14458799,拍照,江苏省|盐城市|射阳县|德发大道|,"Sony  L50t","Android 4.4.2","WIFI ",中国移动,17.1.E.2.67,拍摄很多次，有时候照片拍摄完不能保存进相册,后摄像头拍摄了很多次，有时候照片拍摄完不能保存进相册,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4523640_06f11852-948d-4af2-bd20-7414033992e7.jpg""]",未知,P2,审核通过,"2015-08-15 09:21:51"
1,14458799,拍照,江苏省|盐城市|射阳县|德发大道|,"Sony  L50t","Android 4.4.2","WIFI ",中国移动,17.1.E.2.67,拍摄很多次，有时候照片拍摄完不能保存进相册,后摄像头拍摄了很多次，有时候照片拍摄完不能保存进相册,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4523640_06f11852-948d-4af2-bd20-7414033992e7.jpg""]",未知,P2,审核通过,"2015-08-15 09:21:56"
1,14529894,拍照,北京市|北京市|朝阳区|小红门东路|,"Meizu  m2 note","Android 5.1","WIFI ",中国联通,"Flyme OS 4.5.2A",在第一次拍照后，返回相机会在屏幕上显示打开文件未知文件错误,在第一次拍照后，返回相机会在屏幕上显示打开文件未知文件错误，使用前置摄像头和后置摄像头拍照进行美白设置后，返回相机会在屏幕上显示打开文件未知文件错误,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4508484_152e5a4a-eaf8-4dde-aff6-49b8cfce1000.jpg""]",已知,P1,审核通过,"2015-08-12 20:17:06"
0,14729646,启动,,,,,,,魅蓝note，启动后在魔拍APP界面里无法上拉任务列表拉切程序。,微任务下载安装魔拍APP，打开进入后无法上拉任务列表拉切程序。,[],未知,P0,审核不通过,"2015-08-14 17:24:27"
2,14729646,效果比对,,,,,,,"提示 打开文件位置错误。",前置或后置拍照后，返回拍照主界面，都提示“打开文件位置错误”。但无程序崩溃现象，但感觉比较延时缓慢，具体原因未知，请处理。,[],已知,P1,审核通过,"2015-08-14 17:24:27"
2,14818620,效果比对,福建省|泉州市|惠安县||,"Meizu  M460","Android 4.4.4","WIFI ",unknown,"Flyme OS 4.2.1.2Y",后置摄像头拍照前的预览和拍照后的效果差不多一致；但前置摄像头拍照前的预览与拍照后的照片对比，拍后的照片会明显变暗。,调整至前置摄像头模式，先进行预览，截屏，保持手势和角度不变，点击拍照按钮，查看拍照后效果，截屏。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4525692_8b66d755-0ee1-4a1e-8730-ab4d4f2c187e.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4525691_0765cf68-dcf4-4b01-9646-aa9a7d549ae6.jpg""]",未知,P1,审核通过,"2015-08-15 16:58:17"
3,14956429,滤镜,江苏省|徐州市|贾汪区|X304(耿紫线)|,"ZTE  ZTE Q802T","Android 4.3","WIFI ",中国移动,Q802TV1.0.0B04,前置摄像头拍摄出现白屏,在前置摄像头时，随便选择滤镜，点击拍照，出现白屏，持续1~2秒，然后拍照成功，进入预览界面,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4508331_1d0e89b7-12fe-468d-857d-eabf25e95e5b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4508330_0f1a503f-8610-43d5-ab7a-857d39e209b0.jpg""]",未知,P0,审核不通过,"2015-08-12 19:52:40"
0,15105827,启动,山西省|运城市|新绛县|新绛汾河大桥|,"Lenovo  Lenovo S868t","Android 4.0.3","WIFI ",中国移动,S-2-02,进入百度魔拍后几秒钟内闪退,"1.选择进入百度魔拍
2.进入百度魔拍后不进行任何操作
3.几秒钟内百度魔拍自动退出","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4525877_d2a2ef55-132a-4eac-8b16-48945646eae6.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4525876_96294419-e8fb-44f5-87b0-1b34502aa84c.jpg""]",未知,P0,审核不通过,"2015-08-15 18:07:39"
0,15105827,启动,山西省|运城市|新绛县|新绛汾河大桥|,"Lenovo  Lenovo S868t","Android 4.0.3","WIFI ",中国移动,S-2-02,百度魔拍闪退后再次进入显示相机错误,"1.百度魔拍闪退后再次进入百度魔拍
2.界面显示相机错误","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4525877_d2a2ef55-132a-4eac-8b16-48945646eae6.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4525876_96294419-e8fb-44f5-87b0-1b34502aa84c.jpg""]",未知,P0,审核不通过,"2015-08-15 18:07:39"
2,15242606,效果比对,江苏省|苏州市|常熟市|湘江东路|,"Meizu  M460","Android 4.4.4","WIFI ",中国移动,"Flyme OS 4.2.0.5C",前置摄像头拍照后效果明显变暗,前置摄像头拍照后照片明显变暗，后置不明显。。。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4508871_f483b02e-29ba-495e-859f-08221fd3061c.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4508870_361f07ba-4998-4cc7-9de8-3f5a393e3eba.jpg""]",已知,P1,审核通过,"2015-08-12 20:50:53"
